-1.3763819204711736,0,0.2628655560595668
1.3763819204711736,0,-0.2628655560595668
-0.42532540417601994,-1.3090169943749475,0.2628655560595668
-0.42532540417601994,1.3090169943749475,0.2628655560595668
1.1135163644116066,-0.8090169943749475,0.2628655560595668
1.1135163644116066,0.8090169943749475,0.2628655560595668
-0.2628655560595668,-0.8090169943749475,1.1135163644116066
-0.2628655560595668,0.8090169943749475,1.1135163644116066
-0.6881909602355868,-1/2,-1.1135163644116068
-0.6881909602355868,1/2,-1.1135163644116068
0.6881909602355868,-1/2,1.1135163644116066
0.6881909602355868,1/2,1.1135163644116066
0.85065080835204,0,-1.1135163644116068
-1.1135163644116068,-0.8090169943749475,-0.2628655560595668
-1.1135163644116068,0.8090169943749475,-0.2628655560595668
-0.8506508083520399,0,1.1135163644116066
0.2628655560595668,-0.8090169943749475,-1.1135163644116068
0.2628655560595668,0.8090169943749475,-1.1135163644116068
0.42532540417601994,-1.3090169943749475,-0.2628655560595668
0.42532540417601994,1.3090169943749475,-0.2628655560595668
